count,event_type,timestamp_sec,timestamp_nsec
339,falling,16398,916676331
340,rising,16398,916829930
341,falling,16398,916988029
342,rising,16398,917138004
343,falling,16398,917291854
344,rising,16398,917445578
345,falling,16398,917599553
346,rising,16398,917753527
347,falling,16398,917906877
348,rising,16398,918064851
349,falling,16398,918215326
350,rising,16398,918368800
351,falling,16398,918522525
352,rising,16398,918676249
353,falling,16398,918829974
354,rising,16398,918983948
355,falling,16398,919141797
356,rising,16398,919291772
357,falling,16398,919445622
358,rising,16398,919599346
359,falling,16398,919753445
360,rising,16398,919907045
361,falling,16398,920064269
362,rising,16398,920215369
363,falling,16398,920367969
364,rising,16398,920521943
365,falling,16398,920675168
366,rising,16398,920829517
367,falling,16398,920983242
368,rising,16398,921140715
369,falling,16398,921291315
370,rising,16398,921444665
371,falling,16398,921598639
372,rising,16398,921752114
373,falling,16398,921906213
374,rising,16398,922060063
375,falling,16398,922218162
376,rising,16398,922368137
377,falling,16398,922521611
378,rising,16398,922675836
379,falling,16398,922829810
380,rising,16398,922983410
381,falling,16398,923137134
382,rising,16398,923295358
383,falling,16398,923445083
384,rising,16398,923598808
385,falling,16398,923752157
386,rising,16398,923906507
387,falling,16398,924060231
388,rising,16398,924214331
389,falling,16398,924371555
390,rising,16398,924521905
391,falling,16398,924675629
392,rising,16398,924829854
393,falling,16398,924983203
394,rising,16398,925136803
395,falling,16398,925290777
396,rising,16398,925445127
397,falling,16398,925598601
398,rising,16398,925752451
399,falling,16398,925906050
400,rising,16398,926060150
401,falling,16398,926214124
402,rising,16398,926371473
403,falling,16398,926522073
404,rising,16398,926675797
405,falling,16398,926855518
406,rising,16398,926986621
407,falling,16398,927137721
408,rising,16398,927318066
409,falling,16398,927451669
410,rising,16398,927599144
411,falling,16398,927752744
412,rising,16398,928093687
413,falling,16398,928114684
414,rising,16398,928262784
415,falling,16398,928376390
416,rising,16398,928529240
417,falling,16398,928677965
418,rising,16398,928831315
419,falling,16398,928984914
420,rising,16398,929138889
421,falling,16398,929292863
422,rising,16398,929446338
423,falling,16398,929604312
424,rising,16398,929754537
425,falling,16398,929908386
426,rising,16398,930066735
427,falling,16398,930215335
428,rising,16398,930369560
429,falling,16398,930522909
430,rising,16398,930677509
431,falling,16398,930830608
432,rising,16398,930984458
433,falling,16398,931137932
434,rising,16398,931292157
435,falling,16398,931445631
436,rising,16398,931599856
437,falling,16398,931754205
438,rising,16398,931907305
439,falling,16398,932061279
440,rising,16398,932215379
441,falling,16398,932368728
442,rising,16398,932522453
443,falling,16398,932680177
444,rising,16398,932830777
445,falling,16398,932984001
446,rising,16398,933138101
447,falling,16398,933292075
448,rising,16398,933446175
449,falling,16398,933599649
450,rising,16398,933757623
451,falling,16398,933912097
452,rising,16398,934062822
453,falling,16398,934215297
454,rising,16398,934368772
455,falling,16398,934522621
456,rising,16398,934676970
457,falling,16398,934835069
458,rising,16398,934985044
459,falling,16398,935138519
460,rising,16398,935292243
461,falling,16398,935445718
462,rising,16398,935599942
463,falling,16398,935753917
464,rising,16398,935911891
465,falling,16398,936061866
466,rising,16398,936214965
467,falling,16398,936368940
468,rising,16398,936522914
469,falling,16398,936676514
470,rising,16398,936830238
471,falling,16398,936984963
472,rising,16398,937138812
473,falling,16398,937292287
474,rising,16398,937449386
475,falling,16398,937601111
476,rising,16398,937754085
477,falling,16398,937912059
478,rising,16398,938062534
479,falling,16398,938215509
480,rising,16398,938369733
481,falling,16398,938523208
482,rising,16398,938677307
483,falling,16398,938831282
484,rising,16398,938989255
485,falling,16398,939139355
486,rising,16398,939292955
487,falling,16398,939446305
488,rising,16398,939600404
489,falling,16398,939754628
490,rising,16398,939907728
491,falling,16398,940070576
492,rising,16398,940216177
493,falling,16398,940369776
494,rising,16398,940523876
495,falling,16398,940677475
496,rising,16398,940830825
497,falling,16398,940985174
498,rising,16398,941143148
499,falling,16398,941292873
500,rising,16398,941446723
501,falling,16398,941600822
502,rising,16398,941754422
503,falling,16398,941908146
504,rising,16398,942061996
505,falling,16398,942216095
506,rising,16398,942370070
507,falling,16398,942523794
508,rising,16398,942677394
509,falling,16398,942831243
510,rising,16398,942985218
511,falling,16398,943141942
512,rising,16398,943292667
513,falling,16398,943446516
514,rising,16398,943600366
515,falling,16398,943754215
516,rising,16398,943908065
517,falling,16398,944061914
518,rising,16398,944220013
519,falling,16398,944369613
520,rising,16398,944523587
521,falling,16398,944677312
522,rising,16398,944831161
523,falling,16398,944984886
524,rising,16398,945138860
525,falling,16398,945296584
526,rising,16398,945446684
527,falling,16398,945600159
528,rising,16398,945754508
529,falling,16398,945908233
530,rising,16398,946062082
531,falling,16398,946216057
532,rising,16398,946373531
533,falling,16398,946523506
534,rising,16398,946677355
535,falling,16398,946831330
536,rising,16398,946985054
537,falling,16398,947138779
538,rising,16398,947292878
539,falling,16398,947450727
540,rising,16398,947600577
541,falling,16398,947754302
542,rising,16398,947908276
543,falling,16398,948061876
544,rising,16398,948215975
545,falling,16398,948370075
546,rising,16398,948524174
547,falling,16398,948677399
548,rising,16398,948830998
549,falling,16398,948985098
550,rising,16398,949138947
551,falling,16398,949292672
552,rising,16398,949450520
553,falling,16398,949600745
554,rising,16398,949754345
555,falling,16398,949908319
556,rising,16398,950065793
557,falling,16398,950212144
558,rising,16398,950365744
559,falling,16398,950523717
560,rising,16398,950673568
561,falling,16398,950827042
562,rising,16398,950981017
563,falling,16398,951134366
564,rising,16398,951288965
565,falling,16398,951442565
566,rising,16398,951600414
567,falling,16398,951750389
568,rising,16398,951904113
569,falling,16398,952057838
570,rising,16398,952211687
571,falling,16398,952365537
572,rising,16398,952519261
573,falling,16398,952677360
574,rising,16398,952827460
575,falling,16398,952980935
576,rising,16398,953134659
577,falling,16398,953288634
578,rising,16398,953442608
579,falling,16398,953596208
580,rising,16398,953750557
581,falling,16398,953904157
582,rising,16398,954058131
583,falling,16398,954211481
584,rising,16398,954365580
585,falling,16398,954519555
586,rising,16398,954676404
587,falling,16398,954827504
588,rising,16398,954981228
589,falling,16398,955134578
590,rising,16398,955288552
591,falling,16398,955442402
592,rising,16398,955596376
593,falling,16398,955754100
594,rising,16398,955904325
595,falling,16398,956058175
596,rising,16398,956211899
597,falling,16398,956365499
598,rising,16398,956519598
599,falling,16398,956673198
600,rising,16398,956834171
601,falling,16398,956982396
602,rising,16398,957134621
603,falling,16398,957288470
604,rising,16398,957442695
605,falling,16398,957596669
606,rising,16398,957750519
607,falling,16398,957907868
608,rising,16398,958057843
609,falling,16398,958211567
610,rising,16398,958365542
611,falling,16398,958519391
612,rising,16398,958673241
613,falling,16398,958827215
614,rising,16398,958981565
615,falling,16398,959134664
616,rising,16398,959288514
617,falling,16398,959442363
618,rising,16398,959596338
619,falling,16398,959750312
620,rising,16398,959904162
621,falling,16398,960081882
622,rising,16398,960219984
623,falling,16398,960369584
624,rising,16398,960522309
625,falling,16398,960675909
626,rising,16398,960829883
627,falling,16398,960987982
628,rising,16398,961138082
629,falling,16398,961292306
630,rising,16398,961445406
631,falling,16398,961599630
632,rising,16398,961752980
633,falling,16398,961907079
634,rising,16398,962064678
635,falling,16398,962215153
636,rising,16398,962368378
